Symbol,Name,CIK,Sector,Industry,MarketCapitalization,EBITDA,PERatio
SHEN,Shenandoah Telecommunications Co,354963,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),834638000,60440000,185.11
SHFS,SHF Holdings Inc,1854963,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,39966500,2522300,14.77
SHG,Shinhan Financial Group Co Ltd,1263043,FINANCE,NATIONAL COMMERCIAL BANKS,15035412000,None,4.407
SHIP,Seanergy Maritime Holdings Corp,1448397,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,100618000,78192000,2.405
SHLS,Shoals Technologies Group Inc,1831651,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,2885390000,57029000,208.17
SHO,Sunstone Hotel Investors Inc,1295810,REAL ESTATE & CONSTRUCTION,HOTELS & MOTELS,2028256000,188614000,10.83
SHOO,Steven Madden Ltd,913241,MANUFACTURING,"FOOTWEAR, (NO RUBBER)",2531214000,324715000,10.28
SHOP,Shopify Inc,1594805,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,42818548000,-312379008,258.92
SHPH,Shuttle Pharmaceuticals Inc,1757499,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,28408000,-2795377,None
SHPW,Shapeways Holdings Inc.,1784851,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,27748600,-20771000,None
SHQA,Shelter Acquisition Corporation I,1844908,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,277613000,None,125.25
SHUA,SHUAA Partners Acquisition Corp I,1886268,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,140022000,None,None
SHW,Sherwin-Williams Co,89800,TRADE & SERVICES,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY",62886232000,3328400000,32.84
SHYF,Shyft Group Inc,743238,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,863095000,56390000,22.37
SI,Silvergate Capital Corp,1312109,FINANCE,STATE COMMERCIAL BANKS,526799000,None,4.391
SIBN,Si-Bone Inc,1459839,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,407746000,-59146000,None
SID,Companhia Siderurgica Nacional ADR,1049659,MANUFACTURING,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",3808742000,11576742000,7.84
SIDU,Sidus Space Inc,1879726,TECHNOLOGY,RADIOTELEPHONE COMMUNICATIONS,17609900,-9820098,None
SIEB,Siebert Financial Corp,65596,FINANCE,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",44639300,None,46
SIEN,Sientra Inc,1551693,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",21542400,-50118000,None
SIER,Sierra Lake Acquisition Corp,1844135,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,390885000,None,14.8
SIFY,Sify Technologies Limited,1094324,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",201930000,4948200000,18.42
SIG,Signet Jewelers Ltd,832988,TRADE & SERVICES,RETAIL-JEWELRY STORES,3092002000,900700000,10.57
SIGA,SIGA Technologies Inc,1010086,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,566667000,139045000,5.24
SIGI,Selective Insurance Group Inc,230557,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE",5476002000,373776000,24.29
SII,Sprott Inc.,1512920,FINANCE,FINANCE SERVICES,834247000,44118000,42.76
SILC,Silicom,916793,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,276707000,19694800,17.7
SILK,Silk Road Medical Inc,1397702,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,2058615000,-51662000,None
SILO,Silo Pharma Inc,1514183,MANUFACTURING,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,9416400,None,0.917
SIMO,Silicon Motion Technology,1329394,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,2065680000,277313000,10.11
SINT,SINTX Technologies Inc,1269026,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,425851000,-10313000,None
SIOX,Sio Gene Therapies Inc,1636050,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,32526900,-47977000,None
SIRE,Sisecam Resources LP Unit,1575051,ENERGY & TRANSPORTATION,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),423716000,151200000,7.35
SIRI,Sirius XM Holding Inc,908937,TECHNOLOGY,RADIO BROADCASTING STATIONS,22714915000,2564000000,20.14
SISI,Shineco Inc,1300734,LIFE SCIENCES,AGRICULTURAL PRODUCTION-CROPS,57391000,-9759201,None
SITC,Site Centers Corp,894315,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,2896334000,398185000,15.3
SITE,SiteOne Landscape Supply Inc,1650729,LIFE SCIENCES,AGRICULTURAL SERVICES,5270199000,461100000,20.5
SITM,Sitime Corporation,1451809,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,2131301000,43823000,49.7
SIVB,SVB Financial Group,719739,FINANCE,STATE COMMERCIAL BANKS,12816724000,None,7.9
SIX,Six Flags Entertainment New,701374,TRADE & SERVICES,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,1885989000,492057000,21
SJ,Scienjoy Holding Corp,1753673,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,64464000,195120000,4.657
SJI,South Jersey Industries Inc,91928,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION,4315667000,570967000,26.5
SJIJ,South Jersey Industries Inc,91928,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION,None,None,None
SJIV,South Jersey Industries Inc Unit,91928,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION,2969049000,None,None
SJM,JM Smucker Company,91419,MANUFACTURING,"CANNED, FRUITS, VEG, PRESERVES, JAMS & JELLIES",16907614000,1524900000,29.75
SJR,Shaw Communications Inc Class B,932872,TECHNOLOGY,CABLE & OTHER PAY TELEVISION SERVICES,13190563000,2222000000,23.46
SJT,San Juan Basin Royalty Trust,319655,TECHNOLOGY,GENERAL,553013000,None,8.6
SJW,SJW Corporation,766829,ENERGY & TRANSPORTATION,WATER SUPPLY,2456470000,209060000,41.98
SKE,Skeena Resources Ltd,1713748,ENERGY & TRANSPORTATION,GOLD AND SILVER ORES,391219000,-121567000,None
SKGR,SK Growth Opportunities Corporation,1912461,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,265406000,None,None
SKIL,Skillsoft Corp.,1774675,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,238445000,131024000,1.576
SKIN,Beauty Health Co,1818093,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,1294537000,-5332000,39.3
SKLZ,Skillz Platform Inc,1801661,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,221121000,-305607008,None
SKM,SK Telecom Co Ltd ADR,1015650,TECHNOLOGY,RADIOTELEPHONE COMMUNICATIONS,8353644000,4956406940000,12.69
SKT,Tanger Factory Outlet Centers Inc,899715,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1874072000,227248000,24.6
SKX,Skechers USA Inc,1065837,MANUFACTURING,"FOOTWEAR, (NO RUBBER)",6542160000,702702000,9.07
SKY,Skyline Corporation,90896,MANUFACTURING,MOBILE HOMES,2924781000,577865000,6.98
SKYA,Skydeck Acquisition Corp,1847152,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,277906000,None,None
SKYT,Skywater Technology Inc,1819974,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,322478000,-32458000,None
SKYW,SkyWest Inc,793733,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED",789335000,657714000,6.42
SKYX,SKYX Platforms Corp,1598981,MANUFACTURING,ELECTRIC LIGHTING & WIRING EQUIPMENT,171286000,-23957848,None
SLAB,Silicon Laboratories Inc,1038074,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,4483872000,157326000,70.91
SLAC,Social Leverage Acquisition Corp I,1834755,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,429956000,None,71.21
SLAM,Slam Corp,1838162,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,725938000,None,24.63
SLB,Schlumberger NV,87347,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC",75139293000,5407000000,25.6
SLCA,US Silica Holdings Inc,1524741,ENERGY & TRANSPORTATION,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),944847000,252436000,34.67
SLDB,Solid Biosciences LLC,1707502,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",110137000,-86389000,None
SLDP,Solid Power Inc,1844862,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",439535000,-45207000,13.89
SLF,Sun Life Financial Inc.,1097362,FINANCE,LIFE INSURANCE,27281775000,4778250000,11.7
SLG,SL Green Realty Corp,1040971,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,2186842000,314320000,7.78
SLGC,Somalogic Inc,1837412,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,423809000,-136827008,None
SLGG,Super League Gaming Inc,1621672,TRADE & SERVICES,SERVICES-AMUSEMENT & RECREATION SERVICES,13225000,-28628164,None
SLGL,Sol Gel Technologies Ltd,1684693,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,104083000,4749500,22.5
SLGN,Silgan Holdings Inc,849869,MANUFACTURING,METAL CANS,5816574000,905133000,14.64
SLM,SLM Corp,1032033,FINANCE,PERSONAL CREDIT INSTITUTIONS,4135757000,None,5.38
SLN,Silence Therapeutics PLC,1479615,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,508608000,-48061000,None
SLNA,Selina Hospitality PLC Ordinary Shares,0001909417,TECHNOLOGY,GENERAL,290144000,-58243000,None
SLNG,Stabilis Solutions Inc,1043186,MANUFACTURING,ELECTRICAL INDUSTRIAL APPARATUS,104069000,4607000,None
SLNH,Soluna Holdings Inc,64463,LIFE SCIENCES,"MEASURING & CONTROLLING DEVICES, NEC",6071600,-3357000,None
SLNO,Soleno Therapeutics Inc,1484565,LIFE SCIENCES,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,11749500,-23259000,None
SLP,Simulations Plus Inc,1023459,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,766035000,17285000,62.9
SLQT,Selectquote Inc,1794783,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",115558000,-262051008,None
SLRC,SLR Investment Corp,1418076,TECHNOLOGY,GENERAL,770104000,None,100.43
SLRX,Salarius Pharmaceuticals Inc,1615219,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,2733900,-20632404,None
SLS,Sellas Life Sciences Group Inc,1390478,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,46735200,None,None
SLVM,Sylvamo Corp,1856485,MANUFACTURING,PAPER MILLS,2190980000,764000000,5.83
SLVR,SILVERspac Inc,1842644,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,312500000,None,142.86
SM,SM Energy Co,893538,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,4339611000,2386630000,3.382
SMAP,Sportsmap Tech Acquisition Corp,1863990,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,153058000,None,None
SMAR,Smartsheet Inc,1366561,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,5096918000,-204976992,None
SMBC,Southern Missouri Bancorp Inc,916907,FINANCE,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",424725000,None,9.55
SMBK,SmartFinancial Inc,1038773,FINANCE,NATIONAL COMMERCIAL BANKS,470170000,None,12.89
SMCI,Super Micro Computer Inc,1375365,TECHNOLOGY,ELECTRONIC COMPUTERS,4339678000,559632000,9.35
SMFG,Sumitomo Mitsui Financial Group Inc,1022837,FINANCE,"COMMERCIAL BANKS, NEC",55219995000,None,9.35
SMFL,Smart for Life Inc,1851860,LIFE SCIENCES,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,7308300,-7765764,None
SMFR,Sema4 Holdings Corp,1818331,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,98865000,-415177984,1.065
SMG,Scotts Miracle-Gro Company,825542,LIFE SCIENCES,AGRICULTURAL CHEMICALS,2645666000,525700000,6.8
SMHI,SEACOR Marine Holdings Inc,1690334,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,250734000,-2071000,18.06
SMID,Smith-Midland Corp,924719,MANUFACTURING,"CONCRETE PRODUCTS, EXCEPT BLOCK & BRICK",112197000,3571000,134.06
SMIH,Summit Healthcare Acquisition Corp,1839185,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,258015000,None,9.03
SMIT,Schmitt Industries Inc,922612,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",1026500,-10178703,None
SMLP,Summit Midstream Partners LP,1549922,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,162826000,155413000,None
SMLR,Semler Scientific Inc,1554859,LIFE SCIENCES,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,219905000,15493000,19.72
SMMF,Summit Financial Group Inc,811808,FINANCE,STATE COMMERCIAL BANKS,318387000,None,6.44
SMMT,Summit Therapeutics PLC,1599298,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,748914000,-76551000,None
SMP,Standard Motor Products Inc,93389,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES,755601000,165183000,9.22
SMPL,Simply Good Foods Co,1702744,MANUFACTURING,FOOD AND KINDRED PRODUCTS,3869510000,222624000,35.5
SMR,Nuscale Power Corp,1822966,LIFE SCIENCES,AGRICULTURAL PRODUCTION-CROPS,524418000,-211112000,None
SMRT,SmartRent Inc,1837014,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,424465000,-100129000,None
SMSI,Smith Micro Software Inc,948708,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,114161000,-22383000,None
SMTC,Semtech Corporation,88941,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,1753622000,205995000,11.74
SMTI,Sanara Medtech Inc,714256,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",355400000,-10875536,None
SMWB,SimilarWeb Ltd,1842731,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",402915000,-84830000,None
SNA,Snap-On Inc,91440,MANUFACTURING,"CUTLERY, HANDTOOLS & GENERAL HARDWARE",12105429000,1319500000,13.8
SNAL,Snail Inc. Class A Common Stock,1886894,TECHNOLOGY,GENERAL,47977800,18725100,None
SNAP,Snap Inc,1564408,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",13825880000,-789728000,None
SNAX,Stryve Foods Inc,1691936,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,27746200,-35842472,None
SNBR,Sleep Number Corp,827187,MANUFACTURING,HOUSEHOLD FURNITURE,552665000,144575000,10.69
SNCE,Science 37 Holdings Inc,1819113,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,47937200,-108355000,None
SNCR,Synchronoss Technologies Inc,1131554,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,50885000,31535000,9.33
SNCY,Sun Country Airlines Holdings Inc,1743907,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED",928341000,115738000,228
SND,Smart Sand Inc,1529628,ENERGY & TRANSPORTATION,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),80140000,6501000,None
SNDA,Sonida Senior Living Inc,1043000,LIFE SCIENCES,SERVICES-NURSING & PERSONAL CARE FACILITIES,76704000,8524000,0.693
SNDL,Sundial Growers Inc,1766600,LIFE SCIENCES,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,490880000,-38259900,None
SNDR,Schneider National Inc,1692063,ENERGY & TRANSPORTATION,TRUCKING (NO LOCAL),4264278000,1004200000,8.87
SNDX,Syndax Pharmaceuticals Inc,1395937,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,1637827000,-13935000,114.52
SNES,SenesTech Inc,1680378,LIFE SCIENCES,AGRICULTURAL CHEMICALS,2014300,-9795000,None
SNEX,Stonex Group Inc,913760,FINANCE,COMMODITY CONTRACTS BROKERS & DEALERS,1974955000,None,9.24
SNGX,Soligenix Inc,812796,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,28326800,-15209049,None
SNN,Smith & Nephew SNATS Inc,845982,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",11693447000,1196000000,23.36
SNOA,Sonoma Pharmaceuticals Inc,1367083,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,3568400,-5459000,None
SNOW,Snowflake Inc.,1640147,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,43935388000,-705124992,None
SNPO,Snap One Holdings Corp,1856430,MANUFACTURING,ELECTRONIC COMPONENTS & ACCESSORIES,590060000,84964000,None
SNPS,Synopsys Inc,883241,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,48805446000,1335359000,50.03
SNPX,Synaptogenix Inc,1571934,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,8020500,-14479265,None
SNRH,Senior Connect Acquisition Corp I,1823854,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,512325000,None,23.57
SNSE,Sensei Biotherapeutics Inc,1829802,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,43930000,-45228000,None
SNT,Senstar Technologies Ltd,896494,MANUFACTURING,"COMMUNICATIONS EQUIPMENT, NEC",31934700,1127800,4.349
SNTG,Sentage Holdings Inc,1810467,FINANCE,FINANCE SERVICES,5236000,-2272576,20.78
SNTI,Senti Biosciences Inc,1854270,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,58769000,-60324000,None
SNV,Synovus Financial Corp,18349,FINANCE,NATIONAL COMMERCIAL BANKS,5320854000,None,7.45
SNX,Synnex Corporation,1177394,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,9095452000,1637936000,17.5
SNY,Sanofi ADR,1121404,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,122205389000,13168250000,17.9
SO,Southern Company,92122,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,78101176000,9590000000,22.7
SOBR,Sobr Safe Inc,1425627,MANUFACTURING,PERIODICALS: PUBLISHING OR PUBLISHING & PRINTING,12235400,-8437551,None
SOFI,SoFi Technologies Inc.,1818874,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,3686295000,None,None
SOFO,Sonic Foundry Inc,1029744,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,9898000,-5587000,None
SOHO,Sotherly Hotels Inc,1301236,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,68162000,34847000,13.54
SOHU,Sohu.Com Inc,1734107,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,460156000,34847000,13.37
SOI,Solaris Oilfield Infrastructure Inc,1697500,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT,464186000,66459000,19.53
SOJC,Southern Co,92122,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,23957391000,None,26.56
SOJD,Southern Co,92122,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,None,None,None
SOJE,SOJE,92122,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,65719770000,None,None
SOL,ReneSola Ltd,1417892,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,294050000,9824200,73
SOLO,Electrameccanica Vehicles Corp,1637736,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,76326000,-75825336,None
SON,Sonoco Products Company,91767,MANUFACTURING,PAPERBOARD CONTAINERS & BOXES,5892662000,1045228000,13.77
SOND,Sonder Holdings Inc,1819395,REAL ESTATE & CONSTRUCTION,"HOTELS, ROOMING HOUSES, CAMPS & OTHER LODGING PLACES",283477000,-266414000,2.203
SONM,Sonim Technologies Inc,1178697,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,17968400,-23851000,None
SONN,Sonnet Biotherapeutics Holdings Inc,1106838,TRADE & SERVICES,SERVICES-MANAGEMENT CONSULTING SERVICES,9044900,-29656514,None
SONO,Sonos Inc,1314727,MANUFACTURING,HOUSEHOLD AUDIO & VIDEO EQUIPMENT,2153662000,129036000,34.69
SONX,Sonendo Inc,1407973,LIFE SCIENCES,DENTAL EQUIPMENT & SUPPLIES,77123000,-55033000,None
SONY,Sony Group Corp,313838,MANUFACTURING,HOUSEHOLD AUDIO & VIDEO EQUIPMENT,95277113000,2016487014000,13.99
SOPA,Society Pass Inc,1817511,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",29593500,-39556720,None
SOPH,Sophia Genetics SA,1840706,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",183001000,-91614000,None
SOS,SOS Limited,1346610,FINANCE,FINANCE SERVICES,19267600,-34117000,0.429
SOTK,Sono-Tek Corp,806172,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",100802000,2102000,71.17
SOUN,SoundHound AI Inc,1840856,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,197915000,-91164000,None
SOVO,Sovos Brands Inc,1856608,MANUFACTURING,FOOD AND KINDRED PRODUCTS,1407410000,83458000,None
SP,SP Plus Corp,1059262,TRADE & SERVICES,SERVICES-AUTO RENTAL & LEASING (NO DRIVERS),689113000,126400000,14.24
SPB,Spectrum Brands Holdings Inc,109177,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",2405647000,166900000,23.51
SPCB,Supercom Ltd,1291855,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,7117700,-5239500,None
SPCE,Virgin Galactic Holdings Inc,1706946,ENERGY & TRANSPORTATION,TRANSPORTATION SERVICES,1015868000,-414596992,None
SPCM,Sound Point Acquisition Corp I Ltd,1880968,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,333465000,None,None
SPFI,South Plains Financial Inc,1163668,FINANCE,STATE COMMERCIAL BANKS,480414000,None,8.54
SPG,Simon Property Group Inc,1063761,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,44129702000,3742298000,19.65
SPGI,S&P Global Inc,64040,TRADE & SERVICES,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",108064604000,4948000000,28.35
SPH,Suburban Propane Partners LP,1005210,TRADE & SERVICES,RETAIL-MISCELLANEOUS RETAIL,966254000,265175000,6.98
SPI,SPI Energy Co Ltd,1210618,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,23367100,-27518500,None
SPIR,Spire Global Inc,1816017,TECHNOLOGY,"COMMUNICATIONS SERVICES, NEC",141412000,-53276000,0.534
SPK,SPK Acquisition Corp,1848097,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,15397000,None,None
SPKB,Silver Spike Acquisition Corp II,1826435,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,361531000,None,18.29
SPLK,Splunk Inc,1353283,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,13750800000,-427096992,None
SPLP,Steel Partners Holdings LP,1452857,MANUFACTURING,MISCELLANEOUS PRIMARY METAL PRODUCTS,894318000,245570000,6.16
SPNE,SeaSpine Holdings Corp,1637761,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,283542000,-41757000,None
SPNS,Sapiens International Corporation NV,885740,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1071788000,83920000,19.43
SPNT,Siriuspoint Ltd,1576018,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE",1013556000,-678200000,None
SPOK,Spok Holdings Inc,1289945,TECHNOLOGY,RADIOTELEPHONE COMMUNICATIONS,162655000,2075000,None
SPOT,Spotify Technology SA,1639920,TECHNOLOGY,RADIO BROADCASTING STATIONS,15006201000,-396000000,None
SPPI,Spectrum Pharmaceuticals Inc,831547,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,66367000,-92732000,None
SPR,Spirit Aerosystems Holdings Inc,1364885,MANUFACTURING,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",3034473000,142500000,None
SPRB,Spruce Biosciences Inc,1683553,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,24502600,-44238000,None
SPRC,Scisparc Ltd,1611746,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,2680300,-5755000,None
SPRO,Spero Therapeutics Inc,1701108,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,82324000,-82995000,None
SPRU,Spruce Power Holding Corp,1772720,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,136915000,-58237000,None
SPRY,Silverback Therapeutics Inc,1671858,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,757663000,-24004000,None
SPSC,SPS Commerce Inc,1092699,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,4589190000,93651000,89.67
SPT,Sprout Social Inc,1517375,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,3069848000,-44316000,None
SPTK,SportsTek Acquisition Corp,1836259,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,218859000,None,16.11
SPTN,SpartanNash Co,877422,TRADE & SERVICES,"WHOLESALE-GROCERIES, GENERAL LINE",1123803000,189044000,20.69
SPWH,Sportsmans,1132105,TRADE & SERVICES,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,344177000,100146000,4.682
SPWR,SunPower Corporation,867773,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,3299026000,-26292000,35.74
SPXC,SPX Corp,88205,TECHNOLOGY,METALWORKG MACHINERY & EQUIPMENT,3058256000,120500000,63.25
SQ,Block Inc,1512673,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,36105544000,-118519000,None
SQFT,Presidio Property Trust,1080657,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,11685100,5589900,None
SQL,SeqLL Inc,1605888,LIFE SCIENCES,LABORATORY ANALYTICAL INSTRUMENTS,3042900,-3173265,None
SQM,Sociedad Quimica y Minera de Chile SA ADR B,909037,ENERGY & TRANSPORTATION,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),23405179000,4704999000,7.61
