Symbol,Name,CIK,Sector,Industry,MarketCapitalization,EBITDA,PERatio
MOR,MorphoSys AG ADR,1340243,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,471858000,-217009888,None
MORF,Morphic Holding Inc,1679363,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,995040000,-57323000,None
MORN,Morningstar Inc,1289419,FINANCE,INVESTMENT ADVICE,9147580000,339100000,75.62
MOS,The Mosaic Company,1285785,LIFE SCIENCES,AGRICULTURAL CHEMICALS,15229714000,6307100000,4.364
MOV,Movado Group Inc,72573,LIFE SCIENCES,"WATCHES, CLOCKS, CLOCKWORK OPERATED DEVICES/PARTS",702801000,140915000,7.2
MP,MP Materials Corp,1801368,ENERGY & TRANSPORTATION,METAL MINING,5068854000,382673000,39.32
MPB,Mid Penn Bancorp,879635,FINANCE,STATE COMMERCIAL BANKS,494600000,None,13.48
MPC,Marathon Petroleum Corp,1510295,ENERGY & TRANSPORTATION,PETROLEUM REFINING,52325999000,20025999000,5.01
MPLN,MultiPlan Corporation,1793229,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",763752000,778016000,8.54
MPLX,MPLX LP,1552000,ENERGY & TRANSPORTATION,PIPE LINES (NO NATURAL GAS),32675527000,5720000000,8.66
MPW,Medical Properties Trust Inc,1287865,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,7002580000,1298060000,5.6
MPWR,Monolithic Power Systems Inc,1280452,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,16458334000,509532000,43.29
MPX,Marine Products Corporation,1129155,MANUFACTURING,SHIP & BOAT BUILDING & REPAIRING,403083000,49496000,11.01
MQ,Marqeta Inc,1522540,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,3276069000,-189415008,None
MRC,MRC Global Inc,1439095,TRADE & SERVICES,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT,969860000,147000000,37.42
MRCY,Mercury Systems Inc,1049521,MANUFACTURING,ELECTRONIC COMPONENTS & ACCESSORIES,2522234000,154079000,621.43
MRK,Merck & Company Inc,310158,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,283609825000,24074000000,18.55
MRNA,Moderna Inc,1682852,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",76482552000,13596000000,7.83
MRO,Marathon Oil Corporation,101778,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,17426268000,5360000000,5.27
MRSN,Mersana Therapeutics Inc,1442836,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,577691000,-205116000,None
MRTN,Marten Transport Ltd,799167,ENERGY & TRANSPORTATION,TRUCKING (NO LOCAL),1623554000,240169000,15.17
MRTX,Mirati Ther,1576263,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,2453202000,-742340992,None
MRUS,Merus BV,1651311,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,685283000,-127878664,None
MRVI,Maravai Lifesciences Holdings Inc,1823239,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,3565270000,646547000,8.08
MRVL,Marvell Technology Group Ltd,1835632,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,31730508000,1809505000,None
MS,Morgan Stanley,895421,FINANCE,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",145535369000,None,12.25
MSA,MSA Safety,66570,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",5514039000,352199000,83.24
MSBI,Midland States Bancorp Inc,1466026,FINANCE,STATE COMMERCIAL BANKS,590063000,None,6.76
MSC,Studio City International Holdings Ltd,1713334,REAL ESTATE & CONSTRUCTION,HOTELS & MOTELS,1116795000,-121925248,None
MSCI,MSCI Inc,1408198,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",37086212000,1282823000,44.73
MSDA,MSD Acquisition Corp,1846996,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,724500000,None,130.91
MSEX,Middlesex Water Company,66004,ENERGY & TRANSPORTATION,WATER SUPPLY,1517802000,73891000,35.85
MSFT,Microsoft Corporation,789019,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1779605570000,98841002000,25.7
MSGE,Madison Square Garden Entertainment Corp,1795250,TRADE & SERVICES,SERVICES-AMUSEMENT & RECREATION SERVICES,1441422000,62579000,None
MSGS,Madison Square Garden Sports Corp,1636519,TRADE & SERVICES,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,4417267000,89496000,84.44
MSI,Motorola Solutions Inc,68505,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,42909307000,2186000000,37.74
MSM,MSC Industrial Direct Company Inc,1003078,TRADE & SERVICES,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT,4661348000,545638000,13.74
MSPR,MSP Recovery Inc,1802450,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,4704937000,-44345000,None
MSTR,MicroStrategy Incorporated,1050446,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1881341000,25387000,None
MT,ArcelorMittal SA ADR,1243429,MANUFACTURING,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",22231411000,17343001000,1.97
MTAC,MedTech Acquisition Corp,1826667,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,313438000,None,35.82
MTAL,Metals Acquisition Corp,1853021,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,331104000,None,None
MTB,M&T Bank Corp,36270,FINANCE,STATE COMMERCIAL BANKS,24987455000,None,13.77
MTCH,Match Group Inc,891103,TRADE & SERVICES,"RETAIL-RETAIL STORES, NEC",11334237000,956109000,115.94
MTD,Mettler-Toledo International Inc,1037646,LIFE SCIENCES,LABORATORY ANALYTICAL INSTRUMENTS,32082469000,1176237000,39.22
MTDR,Matador Resources Company,1520006,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,6748232000,2139253000,5.83
MTG,MGIC Investment Corp,876437,FINANCE,SURETY INSURANCE,3840546000,1260261000,4.843
MTH,Meritage Corporation,833079,REAL ESTATE & CONSTRUCTION,OPERATIVE BUILDERS,3374077000,1289120000,3.586
MTLS,Materialise NV,1091223,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,511555000,20281000,72.18
MTN,Vail Resorts Inc,812011,TRADE & SERVICES,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,9749028000,844908000,28.14
MTRN,Materion Corporation,1104657,MANUFACTURING,METAL FORGINGS & STAMPINGS,1765417000,173946000,23.24
MTSI,MACOM Technology Solutions Holdings Inc,1493594,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,4483910000,189903000,9.99
MTTR,Matterport Inc,1819394,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,738731000,-295857984,None
MTVC,Motive Capital Corp II,1885754,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,436447000,None,None
MTW,Manitowoc Company Inc,61986,TECHNOLOGY,CONSTRUCTION MACHINERY & EQUIP,333198000,143800000,19.73
MTX,Minerals Technologies Inc,891014,LIFE SCIENCES,INDUSTRIAL INORGANIC CHEMICALS,1939230000,358000000,13.77
MTZ,MasTec Inc,15615,REAL ESTATE & CONSTRUCTION,"WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION",6649916000,643256000,59.03
MU,Micron Technology Inc,723125,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,53922693000,16825000000,6.38
MUFG,Mitsubishi UFJ Financial Group Inc ADR,67088,FINANCE,"COMMERCIAL BANKS, NEC",85912863000,None,18.94
MULN,Mullen Automotive Inc,1499961,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,388893000,-68742808,None
MUR,Murphy Oil Corporation,717423,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,6539992000,2442318000,7.05
MUSA,Murphy USA Inc,1573516,TRADE & SERVICES,RETAIL-AUTO DEALERS & GASOLINE STATIONS,6628402000,1176800000,11.19
MVIS,Microvision Inc,65770,MANUFACTURING,"ELECTRONIC COMPONENTS, NEC",386862000,-50667000,None
MVST,Microvast Holdings Inc,1760689,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,482495000,-156200000,None
MWA,Mueller Water Products,1350593,MANUFACTURING,MISCELLANEOUS FABRICATED METAL PRODUCTS,1683793000,187100000,22.46
MX,MagnaChip Semiconductor,1325702,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,384767000,36873000,9.79
MXCT,MaxCyte Inc,1287098,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,517548000,-23370700,None
MXL,MaxLinear Inc,1288469,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,2666527000,248386000,22.93
MYE,Myers Industries Inc,69488,MANUFACTURING,"PLASTICS PRODUCTS, NEC",843820000,97994000,15.62
MYGN,Myriad Genetics Inc,899923,LIFE SCIENCES,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,1300592000,-6500000,None
MYOV,Myovant Sciences Ltd,1679082,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,2609804000,-153418000,None
MYPS,Playstudios Inc,1823878,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,489666000,-482000,None
MYRG,MYR Group Inc,700923,REAL ESTATE & CONSTRUCTION,"WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION",1477637000,161033000,18.94
MYTE,MYT Netherlands Parent BV,1831907,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,760459000,55512000,None
NAAC,North Atlantic Acquisition Corp,1830063,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,479593000,None,30.64
NAAS,Naas Technology Inc ADR,1712178,TRADE & SERVICES,SERVICES-EDUCATIONAL SERVICES,807383000,-251214000,None
NABL,N-Able Inc,1834488,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1875510000,66882000,173
NAMS,NewAmsterdam Pharma Company N.V. Ordinary Shares,1936258,TECHNOLOGY,GENERAL,973219000,33775000,26.28
NAPA,Duckhorn Portfolio Inc,1835256,MANUFACTURING,BEVERAGES,1909751000,96776000,32.51
NARI,Inari Medical Inc,1531048,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3678436000,-7406000,None
NAT,Nordic American Tankers Limited,1000177,ENERGY & TRANSPORTATION,WATER TRANSPORTATION,663971000,33152000,None
NATI,National Instruments Corporation,935494,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,4761851000,252018000,34.08
NAVI,Navient Corp,1593538,FINANCE,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",2212542000,None,4.41
NBHC,National Bank Holdings Corporation,1475841,FINANCE,NATIONAL COMMERCIAL BANKS,1583096000,None,16.78
NBIX,Neurocrine Biosciences Inc,914475,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",11565929000,223800000,203.92
NBN,Northeast Bancorp,811831,FINANCE,STATE COMMERCIAL BANKS,306382000,None,7.82
NBR,Nabors Industries Ltd,1163739,ENERGY & TRANSPORTATION,DRILLING OIL & GAS WELLS,1468382000,610608000,None
NBTB,NBT Bancorp Inc,790359,FINANCE,NATIONAL COMMERCIAL BANKS,1859252000,None,12.29
NBXG,Neuberger Berman Next Generation Connectivity Fund Inc,1843181,TECHNOLOGY,GENERAL,714367000,None,None
NCAC,Newcourt Acquisition Corp,1849475,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,336358000,None,None
NCLH,Norwegian Cruise Line Holdings Ltd,1513761,ENERGY & TRANSPORTATION,WATER TRANSPORTATION,5478148000,-1166987008,None
NCNO,nCino Inc,1902733,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,2873586000,-60173000,None
NCR,NCR Corp,70866,TECHNOLOGY,CALCULATING & ACCOUNTING MACHINES (NO ELECTRONIC COMPUTERS),3190428000,1183000000,27
NDAC,Nightdragon Acquisition Corp,1837067,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,444930000,None,91.59
NDAQ,Nasdaq Inc,1120193,FINANCE,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",30105637000,1959000000,26.88
NDMO,Nuveen Dynamic Municipal Opportunities Fund,1793129,TECHNOLOGY,GENERAL,601193000,None,6.24
NDSN,Nordson Corporation,72331,TECHNOLOGY,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",13507295000,766765000,26.82
NE,Noble Corp,1895262,ENERGY & TRANSPORTATION,DRILLING OIL & GAS WELLS,4964107000,225174000,31.75
NEE,Nextera Energy Inc,753308,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,166603489000,7983000000,43.22
NEGG,Newegg Commerce Inc,1474627,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,495351000,-27949000,18.86
NEM,Newmont Goldcorp Corp,1164727,ENERGY & TRANSPORTATION,GOLD AND SILVER ORES,37980410000,3665000000,39.22
NEO,NeoGenomics Inc,1077183,TRADE & SERVICES,SERVICES-TESTING LABORATORIES,1158199000,-95350000,None
NEOG,Neogen Corporation,711377,LIFE SCIENCES,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,3239459000,92276000,42.83
NEP,Nextera Energy Partners LP,1603145,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,6160880000,753000000,13.96
NESR,National Energy Services Reunited Corp,1698514,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC",592934000,176786000,15.45
NET,Cloudflare Inc,1477333,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,14387202000,-130562000,None
NETC,Nabors Energy Transition Corp,1854458,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,351900000,None,None
NETI,Eneti Inc,1587264,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,391384000,93606000,None
NEU,NewMarket Corporation,1282637,LIFE SCIENCES,INDUSTRIAL ORGANIC CHEMICALS,3030335000,396629000,15.07
NEWR,New Relic Inc,1448056,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,3823175000,-177814000,None
NEWT,Newtek Business Services Corp,1587987,TECHNOLOGY,GENERAL,406673000,24542000,7.33
NEX,Nextier Oilfield Solutions Inc,1688476,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC",2229412000,466329000,11.21
NEXA,Nexa Resources SA,1713930,ENERGY & TRANSPORTATION,METAL MINING,781390000,761286000,5.57
NEXT,Nextdecade Corp,1612720,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISISON & DISTRIBUTION,680086000,-41008000,None
NFBK,Northfield Bancorp Inc,1493225,FINANCE,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",746177000,None,11.57
NFE,New Fortress Energy LLC,1749723,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION,8956234000,906738000,33
NFG,National Fuel Gas Company,70145,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION,5962097000,1164233000,10.6
NFLX,Netflix Inc,1065280,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL,132504707000,6021976000,26.85
NFNT,Infinite Acquisition Corp,1862327,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,352245000,None,None
NFYS,Enphys Acquisition Corp,1850502,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,429525000,None,None
NGG,National Grid PLC ADR,1004315,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,44399444000,6189000000,12.4
NGM,NGM Biopharmaceuticals Inc,1426332,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,393103000,-150276000,None
NGMS,Neogames SA,1821349,TRADE & SERVICES,SERVICES-AMUSEMENT & RECREATION SERVICES,308912000,9782000,None
NGVT,Ingevity Corp,1653477,LIFE SCIENCES,CHEMICALS & ALLIED PRODUCTS,2631334000,455700000,11.77
NHI,National Health Investors Inc,877860,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,2346461000,223376000,34.89
NI,NiSource Inc,1111711,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,11253973000,1840300000,17.99
NIC,Nicolet Bankshares Inc.,1174850,FINANCE,NATIONAL COMMERCIAL BANKS,1187801000,None,13.49
NICE,Nice Ltd ADR,1003935,TECHNOLOGY,ELECTRONIC COMPUTERS,12378395000,487743000,53.41
NINE,Nine Energy Service Inc,1532286,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC",400981000,61575000,None
NIO,Nio Inc Class A ADR,1736541,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,18789306000,-9505545216,None
NIU,Niu Technologies,1744781,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,384618000,133489000,83.33
NJR,NewJersey Resources Corporation,356309,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION,4786805000,538285000,17.42
NKE,Nike Inc,320187,MANUFACTURING,RUBBER & PLASTICS FOOTWEAR,181883585000,7178000000,32.84
NKLA,Nikola Corp,1731289,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,1192339000,-697225984,None
NKTR,Nektar Therapeutics,906709,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,404101000,-298972992,None
NL,NL Industries Inc,72162,LIFE SCIENCES,INDUSTRIAL INORGANIC CHEMICALS,316814000,18837000,5.74
NLY,Annaly Capital Management Inc,1043219,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,10522306000,None,2.995
NMAI,Nuveen Multi-Asset Income Fund,1861115,TECHNOLOGY,GENERAL,385397000,None,None
NMFC,New Mountain Finance Corporation,1496099,TECHNOLOGY,GENERAL,1245563000,None,11.43
NMIH,NMI Holdings Inc,1547903,FINANCE,SURETY INSURANCE,1722604000,407378000,6.61
NMM,Navios Maritime Partners LP Unit,1415921,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,790982000,458181000,1.45
NMR,Nomura Holdings Inc ADR,1163653,FINANCE,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",11047508000,None,14.15
NMRK,Newmark Group Inc,1690680,REAL ESTATE & CONSTRUCTION,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),1834808000,599961000,6.96
NNDM,Nano Dimension Ltd,1643303,MANUFACTURING,PRINTED CIRCUIT BOARDS,622939000,-123925000,None
NNI,Nelnet Inc,1258602,FINANCE,PERSONAL CREDIT INSTITUTIONS,3325119000,None,6.66
NNN,National Retail Properties Inc,751364,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,8182575000,693148000,26.16
NNOX,Nano X Imaging Ltd,1795251,LIFE SCIENCES,X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS,436438000,-71166000,None
NOA,North American Construction Group Ltd,1368519,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC",341603000,171080000,9.77
NOAH,Noah Holdings Ltd,1499543,FINANCE,INVESTMENT ADVICE,1173366000,1183652000,5.47
NOC,Northrop Grumman Corporation,1133421,MANUFACTURING,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS",82307523000,8580000000,15.26
NOG,Northern Oil & Gas Inc,1104485,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,2709213000,1100514000,3.256
NOK,Nokia Corp ADR,924613,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,25713519000,2992000000,14.28
NOMD,Nomad Foods Ltd,1651717,MANUFACTURING,FOOD AND KINDRED PRODUCTS,2956239000,489700000,11.48
NOTE,FiscalNote Holdings Inc.,1823466,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,763491000,-69477000,None
NOV,NOV Inc.,1021860,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT,8138919000,471000000,1036
NOVA,Sunnova Energy International Inc,1772695,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,2115493000,47096000,None
NOVT,Novanta Inc,1076930,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",4903120000,157106000,69.04
NOW,ServiceNow Inc,1373715,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,76120670000,676000000,388.49
NPAB,New Providence Acquisition II Corp,1837929,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,316250000,None,None
NPFD,Nuveen Variable Rate Preferred & Income Fund,1865389,TECHNOLOGY,GENERAL,423355000,None,None
NPK,National Presto Industries Inc,80172,MANUFACTURING,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)",487931000,26983000,22.51
NPO,Enpro Industries,1164863,MANUFACTURING,"GASKETS, PACKG & SEALG DEVICES & RUBBER & PLASTICS HOSE",2308071000,257600000,12.62
NR,Newpark Resources Inc,71829,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT,367723000,49556000,None
NRAC,Noble Rock Acquisition Corp,1831964,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,304290000,None,38.77
NRC,National Research Corp,70487,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,929912000,52544000,27.02
NRDS,Nerdwallet Inc,1625278,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,668262000,-6500000,None
NREF,Nexpoint Real Estate Finance Inc,1786248,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,367824000,None,10.46
NRG,NRG Energy Inc,1013871,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,7351554000,3950000000,3.994
NRGV,Energy Vault Holdings Inc,1828536,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",347053000,-41255548,None
NRIM,Northrim BanCorp Inc,1163370,FINANCE,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",310677000,None,10.72
NRIX,Nurix Therapeutics Inc,1549595,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,511554000,-168643008,None
NRP,Natural Resource Partners LP,1171486,ENERGY & TRANSPORTATION,BITUMINOUS COAL & LIGNITE SURFACE MINING,610399000,266644000,3.734
NS,NuStar Energy LP,1110805,ENERGY & TRANSPORTATION,PIPE LINES (NO NATURAL GAS),1677876000,693363000,41.11
NSA,National Storage Affiliates Trust,1618563,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,5145729000,507074000,39.61
NSC,Norfolk Southern Corporation,702165,ENERGY & TRANSPORTATION,"RAILROADS, LINE-HAUL OPERATING",57299714000,6087000000,18.24
NSIT,Insight Enterprises Inc,932696,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,3412277000,454588000,13.54
NSP,Insperity Inc,1000753,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,4360168000,244354000,29.47
NSS,NuStar Logistics 7.625% Fixed To Floating Rate Subordinated Notes Exp 15 Jan 2043,1110805,ENERGY & TRANSPORTATION,PIPE LINES (NO NATURAL GAS),1940135000,None,None
NSSC,NAPCO Security Technologies Inc,69633,MANUFACTURING,"COMMUNICATIONS EQUIPMENT, NEC",985496000,24272000,53.64
NSTB,Northern Star Investment Corp II,1834518,FINANCE,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",500000000,None,20
NSTC,Northern Star Investment Corp III,1835817,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,500250000,None,67.15
NSTD,Northern Star Investment Corp IV,1835814,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,501000000,None,70.07
NSTG,NanoString Technologies Inc,1401708,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",342388000,-130176000,None
NTAP,NetApp Inc,1002047,TECHNOLOGY,COMPUTER STORAGE DEVICES,12727430000,1382000000,8.9
NTB,Bank of N.T. Butterfield & Son Ltd,1653242,FINANCE,"COMMERCIAL BANKS, NEC",1476503000,None,7.69
NTCO,Natura & Co Holding SA,1776967,LIFE SCIENCES,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",2935692000,2110045000,23.5
NTCT,NetScout Systems Inc,1078075,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,2358832000,152574000,47.32
NTES,NetEase Inc,1110646,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",48020402000,22728423000,15.31
NTGR,NETGEAR Inc,1122904,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,519895000,-13730000,None
NTLA,Intellia Therapeutics Inc,1652130,LIFE SCIENCES,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,3003793000,-411071008,None
NTNX,Nutanix Inc,1618732,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,5971381000,-317375008,None
NTR,Nutrien Ltd,1725964,LIFE SCIENCES,AGRICULTURAL CHEMICALS,38519628000,11781000000,5.26
NTRA,Natera Inc,1604821,LIFE SCIENCES,SERVICES-MEDICAL LABORATORIES,4590289000,-524265984,None
NTRS,Northern Trust Corporation,73124,FINANCE,STATE COMMERCIAL BANKS,18211389000,None,11.89
NTST,Netstreit Corp,1798100,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1135403000,58376000,120.19
NU,Nu Holdings Ltd,1691493,FINANCE,FINANCE SERVICES,18226827000,None,None
NUE,Nucor Corp,73309,MANUFACTURING,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",35123442000,12868270000,4.214
NUS,Nu Skin Enterprises Inc,1021561,TRADE & SERVICES,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",2049950000,264698000,52.51
NUTX,Nutex Health Inc,1479681,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",1351522000,224646000,8.67
NUVA,NuVasive Inc,1142596,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,2075455000,219277000,None
NUVB,Nuvation Bio Inc,1811063,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,386556000,-113628000,None
NUVL,Nuvalent Inc,1861560,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,1605196000,None,None
NVAX,Novavax Inc,1000694,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",821139000,-1200323968,None
NVCR,Novocure Ltd,1645113,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,7615172000,-59797000,None
NVDA,NVIDIA Corporation,1045810,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,378933510000,8718000000,40.78
